"student_id","risk_tier","total_renew","total_new"
108,"1",322.502147786419,361.352882201357
109,"3",1621.10474623083,1834.96578973308
110,"3",501.30659027143,568.089070147127
111,"3",888.121790234269,1000.71182590935
112,"2",993.215530505662,1125.0471095299
113,"3",1322.89475356116,1497.872966827
114,"1",579.465886151195,666.888333133948
115,"3",999.847995007342,1132.04189049364
116,"3",935.337418141029,1053.68137030846
117,"3",529.764834490297,597.941614069026
118,"2",993.765730590843,1119.53147992595
119,"1",801.429043793043,910.893735850061
120,"3",906.882618212428,1020.12466041419
121,"3",999.847995007342,1132.04189049364
122,"2",1439.38550149142,1626.43449781997
123,"1",898.195435485177,1023.9708874889
124,"2",928.637252072268,1046.60250321363
125,"3",1038.09309437353,1176.13943419644
126,"3",742.621157450973,847.14383930765
127,"1",566.248444019784,652.035373485666
128,"3",995.097802535296,1137.24847211623
129,"1",898.195435485177,1023.9708874889
130,"3",882.540916311393,1007.76030435866
131,"3",577.495685199107,652.039996306742
132,"1",887.18333085434,1019.70255835774
133,"2",974.865027817645,1116.90167812983
134,"2",857.762078382051,966.526968156605
135,"1",933.276219622324,1063.3209914277
136,"3",702.367352384139,800.517659658603
137,"1",758.63056231294,859.95189558833
138,"3",888.121790234269,1000.71182590935
139,"3",999.847995007342,1132.04189049364
140,"3",1038.09309437353,1176.13943419644
141,"2",1168.76381199753,1316.47559793276
142,"3",281.181780300365,331.442382069346
143,"1",566.248444019784,652.035373485666
144,"1",777.117438207691,879.00010703548
145,"2",1237.05150337876,1389.21044001387
146,"1",865.120068171205,985.5925156459
147,"3",1505.54472739759,1691.63832946713
148,"1",1588.42285393758,1808.17584190761
149,"1",832.051786979818,953.772902967138
150,"1",592.589861915114,680.925286357223
151,"3",739.536633163817,836.354774670668
152,"1",613.27433912675,704.115378207091
153,"3",1038.09309437353,1176.13943419644
154,"1",898.195435485177,1023.9708874889
155,"1",1335.36216392789,1518.83689698884
156,"2",1048.30553124676,1194.90338699422
157,"1",489.85199973536,556.617024670339
158,"3",512.78403585463,580.651876573584
159,"3",1038.09309437353,1176.13943419644
160,"1",758.63056231294,859.95189558833
161,"1",898.195435485177,1023.9708874889
162,"2",1464.68059600197,1656.01283760373
163,"1",134.842603087395,158.469300483288
164,"2",1073.15126538859,1215.7261502095
165,"2",713.491125263667,817.444300739712
166,"2",1315.93231905486,1490.63644871721
167,"1",933.609129329674,1071.03327471266
168,"3",1398.52405208135,1560.89502734396
169,"3",1076.23413934577,1209.85286357174
170,"2",1073.15126538859,1215.7261502095
171,"1",898.195435485177,1023.9708874889
172,"1",385.426400074765,456.47491191626
173,"3",1447.91793787116,1629.03939178961
174,"3",555.54733208026,627.463198554156
175,"3",935.337418141029,1053.68137030846
176,"2",1259.08566020115,1424.41485652376
177,"1",1327.20583300313,1511.24760788932
178,"3",712.338267864831,812.002803906051
179,"2",1419.84106359625,1607.31230862424
180,"3",736.065911238903,841.114205280014
181,"1",777.117438207691,879.00010703548
182,"1",711.596140548025,815.517212505145
183,"1",933.276219622324,1063.3209914277
184,"1",871.033986367146,976.778647073983
185,"3",605.818885679964,692.875941950161
186,"1",624.899228313726,717.555931520754
187,"1",973.174837476303,1102.65246102648
188,"3",1032.97380443769,1161.88928311689
189,"1",1175.5947870159,1339.15180483928
190,"1",653.76250853839,751.524422493744
191,"1",562.44643999548,645.838055308995
192,"1",933.276219622324,1063.3209914277
193,"2",965.983939846895,1101.11209042248
194,"2",312.733115766195,372.230932585165
195,"2",934.35774918361,1042.27124582499
196,"1",703.245886503695,809.900642401236
197,"1",1465.76501137106,1658.57971776478
198,"1",777.117438207691,879.00010703548
199,"1",1012.18262729078,1153.12219118799
200,"1",898.195435485177,1023.9708874889
201,"1",1726.40179544423,1964.63129191901
202,"3",1301.14946804083,1471.39290220364
203,"3",945.067499600758,1062.454293963
204,"1",1472.38076214067,1664.50425907836
205,"3",601.839455161989,681.625104624142
206,"3",1168.75854112844,1332.60825849039
207,"1",1251.5321760589,1403.56376072493
208,"1",1692.36520255451,1923.87812828772
209,"1",865.120068171205,985.5925156459
210,"3",1659.03272335864,1868.93611299961
211,"1",435.47409582545,496.618015791463
212,"3",1466.54373210437,1657.72261014522
213,"1",933.276219622324,1063.3209914277
214,"3",1038.09309437353,1176.13943419644
215,"1",768.451636571695,882.166352490593
216,"2",704.537408188069,803.047554417068
217,"2",1179.06051892117,1351.98333843915
218,"3",999.847995007342,1132.04189049364
219,"1",912.919165536664,1048.92473020459
220,"2",1610.28652940783,1815.43692935417
221,"1",910.876338878056,1044.19850096733
222,"1",697.970660473645,803.519440109166
223,"2",743.35350344801,848.144679683512
224,"1",768.451636571695,882.166352490593
225,"1",808.654817054097,914.107571997655
226,"3",1217.92974064382,1378.3348920594
227,"2",517.129812687188,585.544773503249
228,"1",1175.5947870159,1339.15180483928
229,"3",999.847995007342,1132.04189049364
230,"1",1748.15750335479,1991.77958697496
231,"2",628.469284753329,712.574771554748
232,"1",613.27433912675,704.115378207091
233,"3",850.62343882049,966.984421637939
234,"1",933.276219622324,1063.3209914277
235,"3",1252.66231719869,1407.70653825882
236,"1",1175.5947870159,1339.15180483928
237,"1",1458.89433940295,1660.67167217419
238,"1",1175.5947870159,1339.15180483928
239,"3",1607.80482137216,1818.93086284926
240,"3",1038.09309437353,1176.13943419644
241,"3",1376.78126986659,1549.1705614195
242,"3",1755.06662977619,1983.51437069215
243,"3",577.175906535344,651.289072475006
244,"1",1458.89433940295,1660.67167217419
245,"1",509.493021101988,579.376177107474
246,"3",1038.09309437353,1176.13943419644
247,"1",777.117438207691,879.00010703548
248,"1",613.27433912675,704.115378207091
249,"1",777.117438207691,879.00010703548
250,"1",1016.59182572439,1149.75869246536
251,"1",662.01872750308,761.168640761704
252,"2",1227.81487449811,1379.67792258107
253,"2",1545.00215726496,1747.22961805265
254,"1",663.625456897839,761.873775960294
255,"2",743.35350344801,848.144679683512
256,"1",901.396294402895,1020.8099626593
257,"1",865.120068171205,985.5925156459
258,"1",1129.50046746935,1298.62550642513
259,"2",1188.22839179125,1334.58494537932
260,"2",1358.59152025638,1538.6295163305
261,"3",999.847995007342,1132.04189049364
262,"3",1383.13505415921,1563.69369911318
263,"3",1203.59446150693,1343.24416347603
264,"2",1127.6977320448,1268.78574580177
265,"2",1750.49985703702,1978.89083770094
266,"3",1038.09309437353,1176.13943419644
267,"3",304.699745368936,359.057635085818
268,"3",1217.92974064382,1378.3348920594
269,"3",1424.98990667927,1610.89032686846
270,"2",1161.37487486827,1315.68318244637
271,"3",651.90968297475,743.176975318471
272,"1",886.209565339471,1002.29038427154
273,"2",993.215530505662,1125.0471095299
274,"2",1420.8518579428,1606.70840196468
275,"1",694.041391482154,791.695880037137
276,"2",581.151578510506,655.34171864653
277,"1",992.496598636262,1122.06089924727
278,"2",677.032400297394,768.55689387972
279,"1",1141.65008950139,1300.64741756005
280,"1",1290.13815799407,1458.61418959859
281,"2",275.78225373329,327.886195741316
282,"3",1217.92974064382,1378.3348920594
283,"3",1948.35834354078,2207.37220153026
284,"1",718.606332510367,827.013168593547
285,"3",1327.42369187222,1501.54775269391
286,"2",1395.89434892887,1571.8711617768
287,"2",1118.56847025513,1266.12307182055
288,"2",772.431131386524,880.599336567907
289,"1",729.809940701732,818.486908628701
290,"1",758.63056231294,859.95189558833
291,"2",993.215530505662,1125.0471095299
292,"3",701.814465055201,796.874796823952
293,"1",711.596140548025,815.517212505145
294,"3",861.481404316628,983.349156964489
295,"1",808.654817054097,914.107571997655
296,"2",1582.83279181366,1782.06846880321
297,"1",1335.36216392789,1518.83689698884
298,"1",1120.70992968985,1275.11680851271
299,"1",170.738364811298,204.430817791841
300,"1",787.735249281282,901.690364916368
301,"2",745.37318957805,844.323586652278
302,"3",712.338267864831,812.002803906051
303,"2",905.558496503741,1030.37546024852
304,"2",233.336499111683,277.491431924384
305,"1",1120.70992968985,1275.11680851271
306,"1",1052.50231084547,1198.39230070532
307,"2",614.095800541522,696.679103466501
308,"1",1012.18262729078,1153.12219118799
309,"1",471.511864637628,535.954505903804
310,"3",1080.22986093024,1223.16802539405
311,"1",305.605573570063,343.045601131677
312,"1",817.178554694455,939.779081917798
313,"1",514.819743390128,585.40124433709
314,"3",1706.49098470524,1919.88535614199
315,"1",426.683570847548,488.016381585096
316,"2",1892.57700178371,2145.79931501357
317,"1",865.120068171205,985.5925156459
318,"1",865.120068171205,985.5925156459
319,"3",1262.48773082113,1427.83871942939
320,"3",483.674037195511,547.640580700716
321,"3",942.603142935823,1068.73120067615
322,"1",922.010705152151,1042.15028856974
323,"3",1169.64108308276,1324.39242452054
324,"2",1210.1400029169,1370.1574415663
325,"2",613.719073956592,682.99881911457
326,"1",752.148120132174,850.327382055795
327,"1",613.27433912675,704.115378207091
328,"2",1161.37487486827,1315.68318244637
329,"1",1226.72923035823,1396.80265283465
330,"2",964.631777944284,1083.82686970625
331,"3",1160.50430853134,1304.7838988884
332,"1",828.579435675838,951.084940025723
333,"2",699.235118972039,801.365525377867
334,"1",832.051786979818,953.772902967138
335,"3",1538.32642986281,1740.98925707724
336,"2",1327.23355783895,1501.60476907438
337,"2",1030.39451009262,1168.01239569767
338,"1",1399.59810274656,1593.84619112644
339,"2",895.332483517591,1006.07581897881
340,"2",1185.98676289635,1355.77884896673
341,"3",1038.09309437353,1176.13943419644
342,"3",945.067499600758,1062.454293963
343,"2",1486.19064783601,1682.94039397088
344,"1",1144.11928593605,1302.13684556569
345,"1",1327.20583300313,1511.24760788932
346,"2",1684.12376655385,1906.22516758973
347,"3",1032.97380443769,1161.88928311689
348,"1",1088.32562921538,1238.40018677228
349,"3",999.847995007342,1132.04189049364
350,"2",493.524933103139,559.739421527826
351,"1",660.698718502235,753.534023577933
352,"2",1161.37487486827,1315.68318244637
353,"3",1217.92974064382,1378.3348920594
354,"1",657.456863528389,748.631548862671
355,"1",1100.65908727365,1251.76391400532
356,"3",1301.14946804083,1471.39290220364
357,"1",1458.89433940295,1660.67167217419
358,"1",663.625456897839,761.873775960294
359,"3",877.70314652289,986.806529244199
360,"3",1080.22986093024,1223.16802539405
361,"3",555.54733208026,627.463198554156
362,"1",865.120068171205,985.5925156459
363,"2",993.215530505662,1125.0471095299
364,"2",1259.08566020115,1424.41485652376
365,"1",1385.52291775117,1577.04005021109
366,"1",933.276219622324,1063.3209914277
367,"1",933.276219622324,1063.3209914277
368,"3",821.910994175633,931.322074172764
369,"3",1076.23413934577,1209.85286357174
370,"1",1240.6563150239,1403.53981398999
371,"3",1133.94074047142,1275.22277937067
372,"1",758.63056231294,859.95189558833
373,"3",1327.42369187222,1501.54775269391
374,"2",1018.45464614064,1144.44039822787
375,"3",742.621157450973,847.14383930765
376,"1",562.44643999548,645.838055308995
377,"1",624.899228313726,717.555931520754
378,"3",742.621157450973,847.14383930765
379,"2",622.749339550034,705.562708862829
380,"3",999.847995007342,1132.04189049364
381,"2",1546.45058414624,1740.3731819449
382,"3",1607.80482137216,1818.93086284926
383,"3",701.814465055201,796.874796823952
384,"1",280.696992789113,332.709113242781
385,"1",445.170446742299,507.064593032246
386,"1",1692.36520255451,1923.87812828772
387,"3",1424.44899591983,1611.96812318422
388,"2",934.35774918361,1042.27124582499
389,"1",973.122253370433,1107.72819740113
390,"1",1052.50231084547,1198.39230070532
391,"2",598.819490905139,687.718983006302
392,"3",1043.51722841943,1189.4389438739
393,"1",973.122253370433,1107.72819740113
394,"1",898.195435485177,1023.9708874889
395,"1",933.609129329674,1071.03327471266
396,"1",478.431736039356,545.646077723803
397,"1",865.120068171205,985.5925156459
398,"2",581.151578510506,655.34171864653
399,"1",1458.89433940295,1660.67167217419
400,"1",1385.52291775117,1577.04005021109
401,"1",281.597622135904,333.82435018161
402,"3",1424.44899591983,1611.96812318422
403,"1",1490.77341044492,1688.52311964745
404,"1",331.946991465392,371.935514003234
405,"3",1838.78934344761,2080.70216802066
406,"3",529.764834490297,597.941614069026
407,"3",1424.44899591983,1611.96812318422
408,"1",898.195435485177,1023.9708874889
409,"3",1080.22986093024,1223.16802539405
410,"1",640.792805341437,736.23305125354
411,"3",1102.46918699959,1239.31493793203
412,"1",1018.987863272,1169.32066330962
413,"2",1119.37873615868,1280.95717121447
414,"3",999.847995007342,1132.04189049364
415,"3",1162.84574396291,1327.3278487062
416,"1",1748.15750335479,1991.77958697496
417,"1",735.225356836179,834.295604037198
418,"2",598.819490905139,687.718983006302
419,"1",865.120068171205,985.5925156459
420,"3",975.689876339384,1110.56079784771
421,"3",712.338267864831,812.002803906051
422,"3",944.394034644603,1068.48322539134
423,"1",1052.50231084547,1198.39230070532
424,"2",254.871117125029,303.027867433642
425,"2",1370.42628556693,1542.58226612042
426,"2",1073.15126538859,1215.7261502095
427,"1",933.276219622324,1063.3209914277
428,"3",392.446484884901,462.655579799394
429,"2",1197.62767085187,1346.80194719446
430,"1",640.792805341437,736.23305125354
431,"1",1748.15750335479,1991.77958697496
432,"1",1342.29888208955,1526.0756013085
433,"1",857.716046158695,969.548442987854
434,"2",1837.00770035601,2079.89206299657
435,"3",791.708328416715,892.717190669144
436,"2",1613.47957780457,1827.02567928346
437,"1",836.815687864429,955.743223299385
438,"1",738.147724001175,836.372476128367
439,"3",752.610902917197,848.482957391948
440,"1",1500.23182908964,1695.83978583752
441,"2",1188.5194792799,1362.56276921989
442,"2",1370.42628556693,1542.58226612042
443,"1",529.495408448558,605.524483575603
444,"2",993.215530505662,1125.0471095299
445,"1",1052.50231084547,1198.39230070532
446,"1",633.356537625635,709.654840759895
447,"3",1466.54373210437,1657.72261014522
448,"3",1838.78934344761,2080.70216802066
449,"2",712.996763775463,812.909194044314
450,"3",1068.67392101894,1192.48773703789
451,"2",573.968764806545,658.473626577741
452,"1",1506.83475791826,1703.90660641217
453,"3",427.204559059245,477.454936337849
454,"1",673.812213966703,755.638271514366
455,"3",742.621157450973,847.14383930765
456,"3",1038.09309437353,1176.13943419644
457,"1",525.285210073275,589.638397461537
458,"1",426.683570847548,488.016381585096
459,"3",555.54733208026,627.463198554156
460,"1",1327.20583300313,1511.24760788932
461,"3",1621.10474623083,1834.96578973308
462,"1",491.380912737938,582.329322132766
463,"2",1030.39451009262,1168.01239569767
464,"3",1080.22986093024,1223.16802539405
465,"1",747.347033974147,856.012871680574
466,"1",865.120068171205,985.5925156459
467,"3",1024.80831756673,1170.79860453982
468,"2",820.117764627961,914.703222710384
469,"3",702.367352384139,800.517659658603
470,"1",973.122253370433,1107.72819740113
471,"1",673.812213966703,755.638271514366
472,"1",1490.77341044492,1688.52311964745
473,"1",1035.1332593339,1188.2333358674
474,"3",1421.55581350111,1597.47296039875
475,"3",1322.89475356116,1497.872966827
476,"2",1210.1400029169,1370.1574415663
477,"1",808.654817054097,914.107571997655
478,"3",712.338267864831,812.002803906051
479,"3",999.847995007342,1132.04189049364
480,"2",904.995913387065,1029.35055052468
481,"2",585.630515697685,663.690205283277
482,"1",898.195435485177,1023.9708874889
483,"1",1012.18262729078,1153.12219118799
484,"2",772.431131386524,880.599336567907
485,"3",1080.22986093024,1223.16802539405
486,"3",1080.22986093024,1223.16802539405
487,"3",1421.55581350111,1597.47296039875
488,"1",1120.70992968985,1275.11680851271
489,"1",865.120068171205,985.5925156459
490,"1",933.609129329674,1071.03327471266
491,"1",1239.25546863455,1408.52675294985
492,"1",1019.58235657953,1153.02456876852
493,"3",1006.02156870014,1145.95936113684
494,"3",821.910994175633,931.322074172764
495,"1",1014.1717026718,1137.37127921018
496,"1",716.087071480041,803.103684197895
497,"1",1335.36216392789,1518.83689698884
498,"3",861.481404316628,983.349156964489
499,"2",895.332483517591,1006.07581897881
500,"1",865.120068171205,985.5925156459
501,"3",821.910994175633,931.322074172764
502,"1",1226.72923035823,1396.80265283465
503,"2",598.819490905139,687.718983006302
504,"1",1737.57590923475,1978.01043621866
505,"3",1650.92571027487,1857.32440818865
506,"2",1210.1400029169,1370.1574415663
507,"3",1621.10474623083,1834.96578973308
508,"1",898.195435485177,1023.9708874889
509,"1",865.120068171205,985.5925156459
510,"3",1240.46059974008,1396.74932196329
511,"3",1169.64108308276,1324.39242452054
512,"1",808.654817054097,914.107571997655
513,"3",938.805173841358,1072.7537222887
514,"3",1363.37188061219,1543.49350619549
515,"3",686.757808241363,783.47797233641
516,"1",548.817169608517,624.932921796392
517,"3",1038.09309437353,1176.13943419644
518,"1",811.645505527733,933.055804736913
519,"2",573.968764806545,658.473626577741
520,"2",355.679471021049,423.026131332199
521,"3",425.454843645074,474.191564909404
522,"1",1012.18262729078,1153.12219118799
523,"3",567.445825075615,642.516148820465
524,"3",1038.09309437353,1176.13943419644
525,"1",663.625456897839,761.873775960294
526,"2",1016.08601045608,1133.12803012341
527,"3",1424.44899591983,1611.96812318422
528,"2",964.631777944284,1083.82686970625
529,"3",647.946397184117,741.36560800463
530,"2",1381.09325237214,1552.2667541567
531,"3",752.610902917197,848.482957391948
532,"1",1012.18262729078,1153.12219118799
533,"1",998.520985719203,1131.05168823728
534,"1",1012.18262729078,1153.12219118799
535,"1",527.789446587081,600.692615577294
536,"1",855.783002653041,969.318715545151
537,"1",828.579435675838,951.084940025723
538,"3",885.584340244028,1009.12346469153
539,"2",493.524933103139,559.739421527826
540,"3",1755.06662977619,1983.51437069215
541,"3",304.035916521246,358.378178231974
542,"3",1038.09309437353,1176.13943419644
543,"3",945.067499600758,1062.454293963
544,"3",447.134073103065,499.728680045058
545,"2",581.151578510506,655.34171864653
546,"3",555.54733208026,627.463198554156
547,"3",929.965367414774,1059.10710446146
548,"3",999.847995007342,1132.04189049364
549,"3",1319.71701295527,1483.73018959528
550,"2",895.473424136124,1026.76190632955
551,"1",933.276219622324,1063.3209914277
552,"3",1621.10474623083,1834.96578973308
553,"1",855.783002653041,969.318715545151
554,"1",777.117438207691,879.00010703548
555,"1",798.433616534929,904.851690944414
556,"2",438.515312682934,499.953485204448
557,"1",933.276219622324,1063.3209914277
558,"2",766.00357239548,879.666300322814
559,"3",605.818885679964,692.875941950161
560,"3",800.175056811542,892.967638877418
561,"1",1016.59182572439,1149.75869246536
562,"3",1925.44439464543,2180.12655272264
563,"1",637.552565035455,714.981115134911
564,"3",1038.09309437353,1176.13943419644
565,"2",925.099952290616,1040.03283421919
566,"1",326.314283417472,386.790792486815
567,"1",281.597622135904,333.82435018161
568,"2",712.996763775463,812.909194044314
569,"1",566.248444019784,652.035373485666
570,"3",999.847995007342,1132.04189049364
571,"2",1073.15126538859,1215.7261502095
572,"1",1334.25500062324,1509.47349563239
573,"2",1684.12376655385,1906.22516758973
574,"1",653.76250853839,751.524422493744
575,"2",743.35350344801,848.144679683512
576,"2",1897.7782180161,2151.88625867979
577,"1",729.809940701732,818.486908628701
578,"3",1548.2187952608,1750.4340219003
579,"1",758.63056231294,859.95189558833
580,"1",1399.59810274656,1593.84619112644
581,"3",1169.64108308276,1324.39242452054
582,"3",1888.01694210198,2136.09570539477
583,"1",562.44643999548,645.838055308995
584,"2",1096.29224433076,1231.78194977156
585,"3",686.757808241363,783.47797233641
586,"2",1048.20550776975,1180.64673761973
587,"1",933.276219622324,1063.3209914277
588,"2",1428.22441115918,1605.2928926507
589,"1",1201.63856783998,1358.72511346245
590,"2",1134.36941683305,1275.89733660382
591,"1",973.174837476303,1102.65246102648
592,"2",805.252239009117,910.459973831187
593,"3",999.847995007342,1132.04189049364
594,"2",947.726209333086,1086.11866859516
595,"3",1076.23413934577,1209.85286357174
596,"2",1303.23069348586,1463.74654940537
597,"1",849.280503598428,952.361012352462
598,"2",880.817950769587,992.964089742499
599,"2",174.491048454865,204.205542463379
600,"2",744.872446299789,855.630697215927
601,"3",1038.09309437353,1176.13943419644
602,"3",1376.78126986659,1549.1705614195
603,"3",1180.25133015485,1347.58475880267
604,"1",1190.41694769763,1354.04090635639
605,"2",614.302163828725,683.647731151045
606,"1",973.122253370433,1107.72819740113
607,"3",563.687204276864,639.751726616532
608,"3",686.757808241363,783.47797233641
610,"3",1494.83505371197,1691.95290407048
611,"3",1230.48248268176,1405.44760094958
612,"3",1024.80831756673,1170.79860453982
613,"2",665.8830834155,762.336245302987
614,"2",1390.98065974184,1563.08832203682
615,"1",438.650715269201,519.436014393288
616,"1",637.552565035455,714.981115134911
617,"1",1141.65008950139,1300.64741756005
618,"3",1001.6086163589,1127.83793083836
619,"1",1458.89433940295,1660.67167217419
620,"3",1538.32642986281,1740.98925707724
621,"2",1582.83279181366,1782.06846880321
622,"2",476.728024160147,566.455359506826
623,"3",999.847995007342,1132.04189049364
624,"1",1399.59810274656,1593.84619112644
625,"2",1299.84011337997,1470.24266105767
626,"3",1137.90612821082,1297.37684104365
627,"2",1601.47358539184,1812.45897343172
628,"1",1399.59810274656,1593.84619112644
629,"1",1175.5947870159,1339.15180483928
630,"1",259.464005655622,307.682719913336
631,"1",837.926061663538,960.459427846407
632,"1",758.63056231294,859.95189558833
633,"1",640.792805341437,736.23305125354
634,"3",1217.92974064382,1378.3348920594
635,"3",1621.10474623083,1834.96578973308
636,"3",1277.82799787973,1444.43935797579
637,"1",451.170846369221,505.521860303124
638,"1",1656.21353135382,1884.61345005438
639,"1",653.76250853839,751.524422493744
640,"2",1451.37335083377,1630.02065375444
641,"2",1118.56847025513,1266.12307182055
642,"2",993.215530505662,1125.0471095299
643,"1",444.623283063801,508.419032650659
644,"3",1080.22986093024,1223.16802539405
645,"2",1030.39451009262,1168.01239569767
646,"2",1109.92385000426,1270.22587624032
647,"3",945.067499600758,1062.454293963
648,"1",933.276219622324,1063.3209914277
649,"3",1080.22986093024,1223.16802539405
650,"1",1173.11349039446,1327.67765634664
651,"2",1750.49985703702,1978.89083770094
652,"2",1299.84011337997,1470.24266105767
653,"3",686.757808241363,783.47797233641
654,"3",740.789558409835,846.842620477193
655,"1",548.817169608517,624.932921796392
656,"3",1607.80482137216,1818.93086284926
657,"2",118.56932265885,144.114285063185
658,"1",566.248444019784,652.035373485666
659,"3",864.112269844424,973.266224968102
660,"1",1458.89433940295,1660.67167217419
661,"3",864.112269844424,973.266224968102
662,"1",1052.50231084547,1198.39230070532
663,"1",579.465886151195,666.888333133948
664,"1",679.57086122737,781.625855661353
665,"1",933.276219622324,1063.3209914277
666,"2",1684.12376655385,1906.22516758973
667,"3",1137.90612821082,1297.37684104365
668,"3",1888.01694210198,2136.09570539477
669,"1",898.195435485177,1023.9708874889
670,"3",574.58869072711,650.589345625477
671,"2",1030.39451009262,1168.01239569767
672,"1",973.122253370433,1107.72819740113
673,"2",744.872446299789,855.630697215927
674,"2",1118.56847025513,1266.12307182055
675,"2",1210.1400029169,1370.1574415663
676,"2",1464.68059600197,1656.01283760373
677,"3",1080.22986093024,1223.16802539405
678,"3",971.209108406714,1104.97438944907
679,"2",1750.49985703702,1978.89083770094
680,"1",619.322912017725,702.72526126238
681,"3",1376.25048165922,1546.43744066181
682,"1",752.148120132174,850.327382055795
683,"3",1217.92974064382,1378.3348920594
684,"2",144.514013316323,169.123646995869
685,"3",1169.64108308276,1324.39242452054
686,"3",712.338267864831,812.002803906051
687,"1",933.276219622324,1063.3209914277
688,"1",935.551979752188,1058.85801828551
689,"3",770.795667540752,878.606212014346
690,"1",1052.50231084547,1198.39230070532
691,"3",1382.22050243561,1564.4131615994
692,"1",1144.11928593605,1302.13684556569
693,"1",973.122253370433,1107.72819740113
694,"2",723.550224883304,829.774576687343
695,"1",625.175775962144,701.107342538262
696,"2",1188.22839179125,1334.58494537932
697,"2",1390.98065974184,1563.08832203682
