"student_id","risk_tier","total_renew","total_new"
51,"1",931.968581133322,1053.14994205369
52,"1",1229.41082035743,1396.81250876335
53,"1",1409.2343303634,1601.01004848399
54,"1",777.677765153886,883.013214992143
55,"2",1249.55967801141,1412.36229098263
56,"1",653.327875879463,751.426209504504
57,"1",729.710392364421,834.560872149298
58,"3",1711.52785066951,1930.53097018988
59,"3",1082.47027734349,1216.25949261739
60,"1",959.250724041673,1082.33112828959
61,"1",1091.41919113963,1240.48938399903
62,"1",1318.72521675051,1496.78762690311
63,"3",812.327127097813,924.217836142487
64,"3",1255.43095755935,1418.28524193867
65,"1",1409.2343303634,1601.01004848399
66,"2",287.250928160643,340.949163611429
67,"2",1249.55967801141,1412.36229098263
68,"1",957.296835349924,1093.82217962065
69,"3",1418.4004008436,1601.6763874675
70,"2",706.319980674491,784.318357020087
71,"1",1242.86934853919,1401.93082849917
72,"2",1238.24662500824,1378.65805911944
73,"1",1589.53103337747,1805.56484207237
74,"3",672.82983912604,758.089126098328
75,"1",587.712815038898,669.972989789989
76,"1",1091.41919113963,1240.48938399903
77,"2",1077.03626221191,1210.76974189587
78,"2",1249.55967801141,1412.36229098263
79,"1",1050.4358114431,1186.53373785838
80,"3",755.561798649171,862.221865161628
81,"1",1091.41919113963,1240.48938399903
82,"1",1029.3545845031,1151.88341168102
83,"2",830.373701866156,949.505831651676
84,"2",830.373701866156,949.505831651676
85,"2",1519.01431057277,1714.3962481047
86,"3",890.426101961171,1014.3483512107
87,"1",521.15940878151,593.267953795066
88,"3",639.366446881955,722.192086821204
89,"2",1033.84637287524,1172.3433647179
90,"1",1409.2343303634,1601.01004848399
91,"1",1357.27887231599,1533.47185933104
92,"3",1255.43095755935,1418.28524193867
93,"3",639.366446881955,722.192086821204
94,"3",755.561798649171,862.221865161628
95,"3",1603.18552355866,1810.65383403673
96,"1",1089.45806467682,1229.33925128984
97,"3",755.561798649171,862.221865161628
98,"1",959.250724041673,1082.33112828959
99,"1",781.650760999144,894.312776446868
100,"3",1377.86093342052,1545.94897211406
101,"3",1424.12201347471,1597.40531588455
102,"2",1667.42159861016,1882.21600882913
103,"3",869.881265834541,990.069338660875
104,"2",1444.01856094177,1619.67118738934
105,"3",890.426101961171,1014.3483512107
106,"1",1050.4358114431,1186.53373785838
107,"2",1103.03954323534,1255.33135501418
108,"1",438.091315260163,489.063174494524
109,"3",1255.43095755935,1418.28524193867
110,"3",616.064510677398,696.093155117469
111,"3",1082.47027734349,1216.25949261739
112,"2",1249.55967801141,1412.36229098263
113,"3",1603.18552355866,1810.65383403673
114,"1",653.327875879463,751.426209504504
115,"3",1255.43095755935,1418.28524193867
116,"3",1082.47027734349,1216.25949261739
117,"3",672.82983912604,758.089126098328
118,"2",1213.6304568347,1363.84121061447
119,"1",700.600465241093,792.755120686323
120,"3",1115.93366958758,1252.15653189451
121,"3",1255.43095755935,1418.28524193867
122,"2",1667.42159861016,1882.21600882913
123,"1",1091.41919113963,1240.48938399903
124,"2",1077.03626221191,1210.76974189587
125,"3",1255.43095755935,1418.28524193867
126,"3",869.881265834541,990.069338660875
127,"1",653.327875879463,751.426209504504
128,"3",755.561798649171,862.221865161628
129,"1",1091.41919113963,1240.48938399903
130,"3",1026.88953925474,1168.92708939387
131,"3",722.11365828807,814.091422638779
132,"1",653.327875879463,751.426209504504
133,"2",703.364206742513,805.850870721875
134,"2",1077.03626221191,1210.76974189587
135,"1",1091.41919113963,1240.48938399903
136,"3",869.881265834541,990.069338660875
137,"1",931.968581133322,1053.14994205369
138,"3",1082.47027734349,1216.25949261739
139,"3",1255.43095755935,1418.28524193867
140,"3",1255.43095755935,1418.28524193867
141,"2",1371.14890136942,1541.21577925601
142,"3",312.457968187632,368.154459365443
143,"1",653.327875879463,751.426209504504
144,"1",959.250724041673,1082.33112828959
145,"2",1447.99102822478,1623.74310282296
146,"1",1091.41919113963,1240.48938399903
147,"3",1224.26104143797,1374.91300108553
148,"1",1229.41082035743,1396.81250876335
149,"1",957.296835349924,1093.82217962065
150,"1",729.710392364421,834.560872149298
151,"3",848.595268606348,957.791156064377
152,"1",729.710392364421,834.560872149298
153,"3",1255.43095755935,1418.28524193867
154,"1",1091.41919113963,1240.48938399903
155,"1",1091.41919113963,1240.48938399903
156,"2",833.446399429541,947.460583872184
157,"1",641.698005318532,726.839518973358
158,"3",616.064510677398,696.093155117469
159,"3",1255.43095755935,1418.28524193867
160,"1",931.968581133322,1053.14994205369
161,"1",1091.41919113963,1240.48938399903
162,"2",1746.52488241456,1974.11031976187
163,"1",159.450610006304,187.339441945336
164,"2",1249.55967801141,1412.36229098263
165,"2",830.373701866156,949.505831651676
166,"2",1595.61853706544,1803.062512957
167,"1",729.710392364421,834.560872149298
168,"3",1226.43550173474,1365.74660903172
169,"3",1270.63279329713,1425.69847144541
170,"2",1249.55967801141,1412.36229098263
171,"1",1091.41919113963,1240.48938399903
172,"1",291.619077104258,345.497697654774
173,"3",1115.93366958758,1252.15653189451
174,"3",672.82983912604,758.089126098328
175,"3",1082.47027734349,1216.25949261739
176,"2",1595.61853706544,1803.062512957
177,"1",1589.53103337747,1805.56484207237
178,"3",812.327127097813,924.217836142487
179,"2",1588.93424369246,1795.69661079518
180,"3",962.913386575499,1098.40367776916
181,"1",959.250724041673,1082.33112828959
182,"1",924.43929294869,1056.95387318367
183,"1",1091.41919113963,1240.48938399903
184,"1",1029.3545845031,1151.88341168102
185,"3",755.561798649171,862.221865161628
186,"1",766.687823953229,880.251760694952
187,"1",1198.80050054951,1354.64940501834
188,"3",1270.63279329713,1425.69847144541
189,"1",1409.2343303634,1601.01004848399
190,"1",766.687823953229,880.251760694952
191,"1",729.710392364421,834.560872149298
192,"1",1091.41919113963,1240.48938399903
193,"2",1103.03954323534,1255.33135501418
194,"2",357.371912057196,424.404453837562
195,"2",1092.01278364646,1216.1152915818
196,"1",819.585331822423,942.755476848137
197,"1",1357.27887231599,1533.47185933104
198,"1",959.250724041673,1082.33112828959
199,"1",1229.41082035743,1396.81250876335
200,"1",1091.41919113963,1240.48938399903
201,"1",1482.91538048251,1682.71354612176
202,"3",1620.5692082535,1830.13195518501
203,"3",1115.93366958758,1252.15653189451
204,"1",1089.45806467682,1229.33925128984
205,"3",771.973939647157,872.340799120633
206,"3",1066.93259270045,1212.81883894505
207,"1",1029.3545845031,1151.88341168102
208,"1",1482.91538048251,1682.71354612176
209,"1",1091.41919113963,1240.48938399903
210,"3",1561.66474793188,1754.04893057146
211,"1",570.259782358117,647.221430203961
212,"3",1801.14391706166,2033.77122658638
213,"1",1091.41919113963,1240.48938399903
214,"3",1255.43095755935,1418.28524193867
215,"1",966.729024007369,1110.29991173878
216,"2",892.171533880313,1014.61558133671
217,"2",896.007978249781,1026.19449413045
218,"3",1255.43095755935,1418.28524193867
219,"1",653.327875879463,751.426209504504
220,"2",1508.01465517596,1695.4125878078
221,"1",781.650760999144,894.312776446868
222,"1",831.509545179989,955.975337806085
223,"2",892.171533880313,1014.61558133671
224,"1",966.729024007369,1110.29991173878
225,"1",959.250724041673,1082.33112828959
226,"3",1418.4004008436,1601.6763874675
227,"2",660.922983630038,745.868034785427
228,"1",1409.2343303634,1601.01004848399
229,"3",1255.43095755935,1418.28524193867
230,"1",1392.65171131589,1582.40631133539
231,"2",697.659064009701,790.347456115225
232,"1",729.710392364421,834.560872149298
233,"3",1001.08976000028,1136.45863421294
234,"1",1091.41919113963,1240.48938399903
235,"3",1444.77282582885,1620.77429191239
236,"1",1409.2343303634,1601.01004848399
237,"1",1091.41919113963,1240.48938399903
238,"1",1409.2343303634,1601.01004848399
239,"3",1801.14391706166,2033.77122658638
240,"3",1255.43095755935,1418.28524193867
241,"3",1082.47027734349,1216.25949261739
242,"3",1418.4004008436,1601.6763874675
243,"3",672.82983912604,758.089126098328
244,"1",1091.41919113963,1240.48938399903
245,"1",626.735068272617,712.778503221442
246,"3",1255.43095755935,1418.28524193867
247,"1",959.250724041673,1082.33112828959
248,"1",729.710392364421,834.560872149298
249,"1",959.250724041673,1082.33112828959
250,"1",1122.33541334679,1266.0481134453
251,"1",819.585331822423,942.755476848137
252,"2",1444.01856094177,1619.67118738934
253,"2",1249.55967801141,1412.36229098263
254,"1",781.650760999144,894.312776446868
255,"2",892.171533880313,1014.61558133671
256,"1",1050.4358114431,1186.53373785838
257,"1",1091.41919113963,1240.48938399903
258,"1",966.729024007369,1110.29991173878
259,"2",1444.01856094177,1619.67118738934
260,"2",1588.93424369246,1795.69661079518
261,"3",1255.43095755935,1418.28524193867
262,"3",1517.72737450651,1712.51731027978
263,"3",942.972989371721,1050.13078257323
264,"2",1371.14890136942,1541.21577925601
265,"2",1407.27900969647,1590.1183522851
266,"3",1255.43095755935,1418.28524193867
267,"3",341.906966952108,402.74130240407
268,"3",1418.4004008436,1601.6763874675
269,"3",1793.18002977615,2025.02269525415
270,"2",1407.27900969647,1590.1183522851
271,"3",812.327127097813,924.217836142487
272,"1",1089.45806467682,1229.33925128984
273,"2",1249.55967801141,1412.36229098263
274,"2",1763.60297026084,1993.34448914314
275,"1",493.877265873159,564.086767559168
276,"2",718.718887068401,808.103969347511
277,"1",1223.20579526949,1379.64031799807
278,"2",530.84079094301,604.258321635118
279,"1",1392.65171131589,1582.40631133539
280,"1",959.250724041673,1082.33112828959
281,"2",315.266226050003,374.003060703293
282,"3",1418.4004008436,1601.6763874675
283,"3",1801.14391706166,2033.77122658638
284,"1",831.509545179989,955.975337806085
285,"3",1517.72737450651,1712.51731027978
286,"2",1508.01465517596,1695.4125878078
287,"2",1407.27900969647,1590.1183522851
288,"2",892.171533880313,1014.61558133671
289,"1",910.483055762488,1019.06048038487
290,"1",931.968581133322,1053.14994205369
291,"2",1249.55967801141,1412.36229098263
292,"3",877.026436517112,992.445049775448
293,"1",924.43929294869,1056.95387318367
294,"3",1116.50560564689,1272.16734579037
295,"1",959.250724041673,1082.33112828959
296,"2",1213.6304568347,1363.84121061447
297,"1",1091.41919113963,1240.48938399903
298,"1",1409.2343303634,1601.01004848399
299,"1",184.985384641955,221.361164346621
300,"1",960.84882850286,1096.82318556318
301,"2",882.111884348813,997.76036343119
302,"3",812.327127097813,924.217836142487
303,"2",1103.03954323534,1255.33135501418
304,"2",287.250928160643,340.949163611429
305,"1",1409.2343303634,1601.01004848399
306,"1",1229.41082035743,1396.81250876335
307,"2",737.698580267279,835.352830369257
308,"1",1229.41082035743,1396.81250876335
309,"1",597.541925266467,676.40261643986
310,"3",1255.43095755935,1418.28524193867
311,"1",361.708798775206,405.92851184973
312,"1",966.729024007369,1110.29991173878
313,"1",641.698005318532,726.839518973358
314,"3",1424.12201347471,1597.40531588455
315,"1",493.877265873159,564.086767559168
316,"2",1595.61853706544,1803.062512957
317,"1",1091.41919113963,1240.48938399903
318,"1",1091.41919113963,1240.48938399903
319,"3",1603.18552355866,1810.65383403673
320,"3",616.064510677398,696.093155117469
321,"3",787.774802565496,889.630466640558
322,"1",1089.45806467682,1229.33925128984
323,"3",1418.4004008436,1601.6763874675
324,"2",1407.27900969647,1590.1183522851
325,"2",706.319980674491,784.318357020087
326,"1",959.250724041673,1082.33112828959
327,"1",729.710392364421,834.560872149298
328,"2",1407.27900969647,1590.1183522851
329,"1",1409.2343303634,1601.01004848399
330,"2",1134.83216565027,1273.00567645796
331,"3",1424.12201347471,1597.40531588455
332,"1",995.265657565181,1138.65848556704
333,"2",896.007978249781,1026.19449413045
334,"1",957.296835349924,1093.82217962065
335,"3",1801.14391706166,2033.77122658638
336,"2",1519.01431057277,1714.3962481047
337,"2",1249.55967801141,1412.36229098263
338,"1",1091.41919113963,1240.48938399903
339,"2",1134.83216565027,1273.00567645796
340,"2",1069.02100574823,1214.82461196509
341,"3",1255.43095755935,1418.28524193867
342,"3",1115.93366958758,1252.15653189451
343,"2",1763.60297026084,1993.34448914314
344,"1",1318.72521675051,1496.78762690311
345,"1",1589.53103337747,1805.56484207237
346,"2",1249.55967801141,1412.36229098263
347,"3",1270.63279329713,1425.69847144541
348,"1",1392.65171131589,1582.40631133539
349,"3",1255.43095755935,1418.28524193867
350,"2",588.636694381373,666.494256197202
351,"1",493.877265873159,564.086767559168
352,"2",1407.27900969647,1590.1183522851
353,"3",1418.4004008436,1601.6763874675
354,"1",742.503882470101,844.883452377855
355,"1",1318.72521675051,1496.78762690311
356,"3",1620.5692082535,1830.13195518501
357,"1",1091.41919113963,1240.48938399903
358,"1",781.650760999144,894.312776446868
359,"3",1115.93366958758,1252.15653189451
360,"3",1255.43095755935,1418.28524193867
361,"3",672.82983912604,758.089126098328
362,"1",1091.41919113963,1240.48938399903
363,"2",1249.55967801141,1412.36229098263
364,"2",1595.61853706544,1803.062512957
365,"1",1589.53103337747,1805.56484207237
366,"1",1091.41919113963,1240.48938399903
367,"1",1091.41919113963,1240.48938399903
368,"3",616.064510677398,696.093155117469
369,"3",1270.63279329713,1425.69847144541
370,"1",959.250724041673,1082.33112828959
371,"3",1304.69768473096,1463.68917980021
372,"1",931.968581133322,1053.14994205369
373,"3",1517.72737450651,1712.51731027978
374,"2",1285.66133650823,1442.39243325243
375,"3",869.881265834541,990.069338660875
376,"1",729.710392364421,834.560872149298
377,"1",766.687823953229,880.251760694952
378,"3",869.881265834541,990.069338660875
379,"2",748.380469409126,846.875083996412
380,"3",1255.43095755935,1418.28524193867
381,"2",1213.6304568347,1363.84121061447
382,"3",1801.14391706166,2033.77122658638
383,"3",877.026436517112,992.445049775448
384,"1",363.297126812788,430.522899654366
385,"1",521.15940878151,593.267953795066
386,"1",1482.91538048251,1682.71354612176
387,"3",1620.5692082535,1830.13195518501
388,"2",1092.01278364646,1216.1152915818
389,"1",1229.41082035743,1396.81250876335
390,"1",1229.41082035743,1396.81250876335
391,"2",703.364206742513,805.850870721875
392,"3",812.327127097813,924.217836142487
393,"1",1229.41082035743,1396.81250876335
394,"1",1091.41919113963,1240.48938399903
395,"1",729.710392364421,834.560872149298
396,"1",570.259782358117,647.221430203961
397,"1",1091.41919113963,1240.48938399903
398,"2",718.718887068401,808.103969347511
399,"1",1091.41919113963,1240.48938399903
400,"1",1589.53103337747,1805.56484207237
401,"1",318.927764594942,377.752028378473
402,"3",1620.5692082535,1830.13195518501
403,"1",1198.80050054951,1354.64940501834
404,"1",438.091315260163,489.063174494524
405,"3",1418.4004008436,1601.6763874675
406,"3",672.82983912604,758.089126098328
407,"3",1620.5692082535,1830.13195518501
408,"1",1091.41919113963,1240.48938399903
409,"3",1255.43095755935,1418.28524193867
410,"1",781.650760999144,894.312776446868
411,"3",1304.69768473096,1463.68917980021
412,"1",781.650760999144,894.312776446868
413,"2",896.007978249781,1026.19449413045
414,"3",1255.43095755935,1418.28524193867
415,"3",890.426101961171,1014.3483512107
416,"1",1392.65171131589,1582.40631133539
417,"1",848.731535533527,960.710834546547
418,"2",703.364206742513,805.850870721875
419,"1",1091.41919113963,1240.48938399903
420,"3",812.327127097813,924.217836142487
421,"3",812.327127097813,924.217836142487
422,"3",742.6584944147,838.370435188603
423,"1",1229.41082035743,1396.81250876335
424,"2",287.250928160643,340.949163611429
425,"2",1077.03626221191,1210.76974189587
426,"2",1249.55967801141,1412.36229098263
427,"1",1091.41919113963,1240.48938399903
428,"3",431.15771064858,507.994180785234
429,"2",1306.5231842606,1466.10167537627
430,"1",781.650760999144,894.312776446868
431,"1",1392.65171131589,1582.40631133539
432,"1",1482.91538048251,1682.71354612176
433,"1",1089.45806467682,1229.33925128984
434,"2",1519.01431057277,1714.3962481047
435,"3",861.223318914297,969.890296047223
436,"2",1249.55967801141,1412.36229098263
437,"1",618.302476837693,706.267088848163
438,"1",931.968581133322,1053.14994205369
439,"3",850.548142032602,957.861860797063
440,"1",1223.20579526949,1379.64031799807
441,"2",1040.20490174007,1189.79196274178
442,"2",1077.03626221191,1210.76974189587
443,"1",637.658334413607,728.218431489038
444,"2",1249.55967801141,1412.36229098263
445,"1",1229.41082035743,1396.81250876335
446,"1",600.025212555847,669.838056604812
447,"3",1801.14391706166,2033.77122658638
448,"3",1418.4004008436,1601.6763874675
449,"2",833.446399429541,947.460583872184
450,"3",1226.43550173474,1365.74660903172
451,"2",703.364206742513,805.850870721875
452,"1",1242.86934853919,1401.93082849917
453,"3",516.637614506226,576.058676066842
454,"1",799.800114035369,894.991686344254
455,"3",869.881265834541,990.069338660875
456,"3",1255.43095755935,1418.28524193867
457,"1",361.708798775206,405.92851184973
458,"1",493.877265873159,564.086767559168
459,"3",672.82983912604,758.089126098328
460,"1",1589.53103337747,1805.56484207237
461,"3",1255.43095755935,1418.28524193867
462,"1",407.274677641765,482.451014954848
463,"2",1249.55967801141,1412.36229098263
464,"3",1255.43095755935,1418.28524193867
465,"1",957.296835349924,1093.82217962065
466,"1",1091.41919113963,1240.48938399903
467,"3",755.561798649171,862.221865161628
468,"2",962.308749850767,1071.4131273712
469,"3",869.881265834541,990.069338660875
470,"1",1229.41082035743,1396.81250876335
471,"1",799.800114035369,894.991686344254
472,"1",1207.95147537867,1364.52166048402
473,"1",766.687823953229,880.251760694952
474,"3",1609.46537554287,1805.49934181606
475,"3",1603.18552355866,1810.65383403673
476,"2",1407.27900969647,1590.1183522851
477,"1",959.250724041673,1082.33112828959
478,"3",812.327127097813,924.217836142487
479,"3",1255.43095755935,1418.28524193867
480,"2",1033.84637287524,1172.3433647179
481,"2",708.75602867792,801.779912619013
482,"1",1091.41919113963,1240.48938399903
483,"1",1229.41082035743,1396.81250876335
484,"2",892.171533880313,1014.61558133671
485,"3",1255.43095755935,1418.28524193867
486,"3",1255.43095755935,1418.28524193867
487,"3",1609.46537554287,1805.49934181606
488,"1",1409.2343303634,1601.01004848399
489,"1",1091.41919113963,1240.48938399903
490,"1",729.710392364421,834.560872149298
491,"1",1482.91538048251,1682.71354612176
492,"1",1186.2094082059,1338.21372804864
493,"3",1107.83213477783,1260.84953024901
494,"3",616.064510677398,696.093155117469
495,"1",799.800114035369,894.991686344254
496,"1",910.483055762488,1019.06048038487
497,"1",1091.41919113963,1240.48938399903
498,"3",1116.50560564689,1272.16734579037
499,"2",1134.83216565027,1273.00567645796
500,"1",1091.41919113963,1240.48938399903
501,"3",616.064510677398,696.093155117469
502,"1",1409.2343303634,1601.01004848399
503,"2",703.364206742513,805.850870721875
504,"1",1589.53103337747,1805.56484207237
505,"3",1270.63279329713,1425.69847144541
506,"2",1407.27900969647,1590.1183522851
507,"3",1255.43095755935,1418.28524193867
508,"1",1091.41919113963,1240.48938399903
509,"1",1091.41919113963,1240.48938399903
510,"3",1402.2318841594,1575.10427230434
511,"3",1418.4004008436,1601.6763874675
512,"1",959.250724041673,1082.33112828959
513,"3",1116.90859635814,1272.72627891965
514,"3",1620.5692082535,1830.13195518501
515,"3",812.327127097813,924.217836142487
516,"1",662.063629133584,753.209344468766
517,"3",1255.43095755935,1418.28524193867
518,"1",982.174384215357,1127.46507926041
519,"2",703.364206742513,805.850870721875
520,"2",396.603244629851,470.72933126466
521,"3",527.974298882432,587.328036256805
522,"1",1229.41082035743,1396.81250876335
523,"3",639.366446881955,722.192086821204
524,"3",1255.43095755935,1418.28524193867
525,"1",781.650760999144,894.312776446868
526,"2",1226.23321861872,1365.19035585018
527,"3",1620.5692082535,1830.13195518501
528,"2",1134.83216565027,1273.00567645796
529,"3",755.561798649171,862.221865161628
530,"2",1545.42058701856,1734.02445831007
531,"3",850.548142032602,957.861860797063
532,"1",1229.41082035743,1396.81250876335
533,"1",1207.95147537867,1364.52166048402
534,"1",1229.41082035743,1396.81250876335
535,"1",626.735068272617,712.778503221442
536,"1",1050.4358114431,1186.53373785838
537,"1",995.265657565181,1138.65848556704
538,"3",1029.61165211656,1171.11037894923
539,"2",588.636694381373,666.494256197202
540,"3",1418.4004008436,1601.6763874675
541,"3",341.906966952108,402.74130240407
542,"3",1255.43095755935,1418.28524193867
543,"3",1115.93366958758,1252.15653189451
544,"3",548.519135009063,611.607048806629
545,"2",718.718887068401,808.103969347511
546,"3",672.82983912604,758.089126098328
547,"3",1066.93259270045,1212.81883894505
548,"3",1255.43095755935,1418.28524193867
549,"3",1597.6431973542,1792.15593340748
550,"2",1040.20490174007,1189.79196274178
551,"1",1091.41919113963,1240.48938399903
552,"3",1255.43095755935,1418.28524193867
553,"1",1050.4358114431,1186.53373785838
554,"1",959.250724041673,1082.33112828959
555,"1",931.968581133322,1053.14994205369
556,"2",530.84079094301,604.258321635118
557,"1",1091.41919113963,1240.48938399903
558,"2",882.614263017972,1011.37825377509
559,"3",755.561798649171,862.221865161628
560,"3",942.972989371721,1050.13078257323
561,"1",1122.33541334679,1266.0481134453
562,"3",1711.52785066951,1930.53097018988
563,"1",799.800114035369,894.991686344254
564,"3",1255.43095755935,1418.28524193867
565,"2",1134.83216565027,1273.00567645796
566,"1",367.647836808945,435.567607984795
567,"1",318.927764594942,377.752028378473
568,"2",833.446399429541,947.460583872184
569,"1",653.327875879463,751.426209504504
570,"3",1255.43095755935,1418.28524193867
571,"2",1249.55967801141,1412.36229098263
572,"1",1050.4358114431,1186.53373785838
573,"2",1249.55967801141,1412.36229098263
574,"1",766.687823953229,880.251760694952
575,"2",892.171533880313,1014.61558133671
576,"2",1588.93424369246,1795.69661079518
577,"1",910.483055762488,1019.06048038487
578,"3",1255.43095755935,1418.28524193867
579,"1",931.968581133322,1053.14994205369
580,"1",1091.41919113963,1240.48938399903
581,"3",1418.4004008436,1601.6763874675
582,"3",1418.4004008436,1601.6763874675
583,"1",729.710392364421,834.560872149298
584,"2",1285.66133650823,1442.39243325243
585,"3",812.327127097813,924.217836142487
586,"2",1213.6304568347,1363.84121061447
587,"1",1091.41919113963,1240.48938399903
588,"2",1134.83216565027,1273.00567645796
589,"1",959.250724041673,1082.33112828959
590,"2",1306.5231842606,1466.10167537627
591,"1",1198.80050054951,1354.64940501834
592,"2",660.922983630038,745.868034785427
593,"3",1255.43095755935,1418.28524193867
594,"2",703.364206742513,805.850870721875
595,"3",1270.63279329713,1425.69847144541
596,"2",1602.31058125503,1797.4266938571
597,"1",1041.58649355446,1165.4424404992
598,"2",1077.03626221191,1210.76974189587
599,"2",209.744403216541,245.085043703527
600,"2",882.614263017972,1011.37825377509
601,"3",1255.43095755935,1418.28524193867
602,"3",1082.47027734349,1216.25949261739
603,"3",947.770322071813,1081.69846239325
604,"1",1318.72521675051,1496.78762690311
605,"2",699.610558815657,776.868018826553
606,"1",1229.41082035743,1396.81250876335
607,"3",696.286742555534,787.584964828725
608,"3",812.327127097813,924.217836142487
610,"3",1793.18002977615,2025.02269525415
611,"3",1116.90859635814,1272.72627891965
612,"3",755.561798649171,862.221865161628
613,"2",830.373701866156,949.505831651676
614,"2",1588.4318650233,1782.07872045128
615,"1",367.647836808945,435.567607984795
616,"1",799.800114035369,894.991686344254
617,"1",1392.65171131589,1582.40631133539
618,"3",1224.26104143797,1374.91300108553
619,"1",1091.41919113963,1240.48938399903
620,"3",1801.14391706166,2033.77122658638
621,"2",1213.6304568347,1363.84121061447
622,"2",396.603244629851,470.72933126466
623,"3",1255.43095755935,1418.28524193867
624,"1",1091.41919113963,1240.48938399903
625,"2",1588.93424369246,1795.69661079518
626,"3",869.881265834541,990.069338660875
627,"2",1746.52488241456,1974.11031976187
628,"1",1091.41919113963,1240.48938399903
629,"1",1409.2343303634,1601.01004848399
630,"1",291.619077104258,345.497697654774
631,"1",729.710392364421,834.560872149298
632,"1",931.968581133322,1053.14994205369
633,"1",781.650760999144,894.312776446868
634,"3",1418.4004008436,1601.6763874675
635,"3",1255.43095755935,1418.28524193867
636,"3",1517.72737450651,1712.51731027978
637,"1",568.084656696485,634.181221831855
638,"1",1229.41082035743,1396.81250876335
639,"1",766.687823953229,880.251760694952
640,"2",1588.4318650233,1782.07872045128
641,"2",1407.27900969647,1590.1183522851
642,"2",1249.55967801141,1412.36229098263
643,"1",493.877265873159,564.086767559168
644,"3",1255.43095755935,1418.28524193867
645,"2",1249.55967801141,1412.36229098263
646,"2",830.373701866156,949.505831651676
647,"3",1115.93366958758,1252.15653189451
648,"1",1091.41919113963,1240.48938399903
649,"3",1255.43095755935,1418.28524193867
650,"1",931.968581133322,1053.14994205369
651,"2",1407.27900969647,1590.1183522851
652,"2",1588.93424369246,1795.69661079518
653,"3",812.327127097813,924.217836142487
654,"3",947.770322071813,1081.69846239325
655,"1",662.063629133584,753.209344468766
656,"3",1801.14391706166,2033.77122658638
657,"2",122.001011591604,148.191550519054
658,"1",653.327875879463,751.426209504504
659,"3",1082.47027734349,1216.25949261739
660,"1",1091.41919113963,1240.48938399903
661,"3",1082.47027734349,1216.25949261739
662,"1",1229.41082035743,1396.81250876335
663,"1",653.327875879463,751.426209504504
664,"1",750.640560054025,862.606405071257
665,"1",1091.41919113963,1240.48938399903
666,"2",1249.55967801141,1412.36229098263
667,"3",869.881265834541,990.069338660875
668,"3",1418.4004008436,1601.6763874675
669,"1",1091.41919113963,1240.48938399903
670,"3",675.741906428903,763.305952278901
671,"2",1249.55967801141,1412.36229098263
672,"1",1229.41082035743,1396.81250876335
673,"2",882.614263017972,1011.37825377509
674,"2",1407.27900969647,1590.1183522851
675,"2",1407.27900969647,1590.1183522851
676,"2",1746.52488241456,1974.11031976187
677,"3",1255.43095755935,1418.28524193867
678,"3",1071.98109449066,1217.42676077349
679,"2",1407.27900969647,1590.1183522851
680,"1",790.931853525709,894.742959635832
681,"3",1597.6431973542,1792.15593340748
682,"1",959.250724041673,1082.33112828959
683,"3",1418.4004008436,1601.6763874675
684,"2",172.523415799503,201.592549086757
685,"3",1418.4004008436,1601.6763874675
686,"3",812.327127097813,924.217836142487
687,"1",1091.41919113963,1240.48938399903
688,"1",1198.80050054951,1354.64940501834
689,"3",869.881265834541,990.069338660875
